Age,Gender,Profession,Marital_status,Education,No_of_Dependents,Personal_loan,House_loan,Partner_working,Salary,Partner_salary,Total_salary
39,Female,Business,Single,Graduate,4.0,No,No,Yes,71873,71887.0,143760.0
25,Male,Salaried,Married,Post Graduate,3.0,No,No,No,36977,0.0,36977.0
32,Male,Salaried,Married,Graduate,4.0,No,No,No,106056,0.0,106056.0
22,Male,Salaried,Single,Graduate,4.0,No,No,Yes,86753,94108.0,180861.0
32,Female,Business,Married,Graduate,3.0,No,No,Yes,104741,47880.0,152621.0
23,Male,Salaried,Married,Graduate,0.0,No,No,Yes,33336,94526.0,127862.0
56,Female,Salaried,Married,Post Graduate,3.0,No,No,No,90278,0.0,90278.0
49,Female,Salaried,Single,Post Graduate,4.0,No,Yes,No,104776,0.0,104776.0
27,Male,Salaried,Married,Graduate,3.0,No,No,Yes,94843,65318.0,160161.0
30,Female,Business,Married,Post Graduate,0.0,No,No,Yes,68972,39008.0,107980.0
31,Male,Salaried,Married,Graduate,2.0,No,No,No,92896,0.0,92896.0
26,Female,Business,Married,Post Graduate,3.0,No,No,No,47505,0.0,47505.0
32,Female,Salaried,Married,Graduate,0.0,No,No,Yes,115901,50008.0,165909.0
47,Male,Business,Married,Graduate,1.0,No,No,No,114905,0.0,114905.0
34,Female,Salaried,Single,Post Graduate,0.0,No,No,Yes,90831,82338.0,173169.0
47,Male,Salaried,Married,Graduate,4.0,No,No,Yes,74511,75286.0,149797.0
32,Male,Salaried,Married,Post Graduate,4.0,Yes,No,No,110762,0.0,110762.0
38,Female,Salaried,Married,Post Graduate,0.0,No,No,Yes,83796,67140.0,150936.0
32,Male,Salaried,Single,Graduate,4.0,Yes,No,No,70822,0.0,70822.0
36,Male,Salaried,Married,Post Graduate,4.0,No,No,Yes,86471,43343.0,129814.0
58,Male,Salaried,Single,Graduate,0.0,No,No,Yes,43939,57313.0,101252.0
33,Male,Business,Married,Graduate,1.0,No,Yes,Yes,94218,68436.0,162654.0
53,Male,Business,Married,Graduate,3.0,No,No,No,51681,0.0,51681.0
41,Male,Business,Married,Graduate,1.0,No,No,No,91640,0.0,91640.0
56,Female,Salaried,Married,Graduate,4.0,No,Yes,Yes,67692,71714.0,139406.0
49,Male,Business,Married,Post Graduate,0.0,No,No,Yes,82270,56929.0,139199.0
31,Female,Business,Married,Graduate,2.0,Yes,Yes,Yes,99249,62339.0,161588.0
47,Male,Business,Single,Graduate,1.0,No,No,No,94680,0.0,94680.0
38,Female,Salaried,Married,Graduate,4.0,No,No,No,52624,0.0,52624.0
49,Female,Business,Married,Graduate,2.0,No,No,Yes,58709,77464.0,136173.0
35,Female,Business,Married,Graduate,1.0,Yes,No,No,38455,0.0,38455.0
32,Female,Salaried,Single,Graduate,3.0,No,No,No,41600,0.0,41600.0
56,Male,Business,Single,Graduate,2.0,Yes,No,No,89500,0.0,89500.0
51,Female,Business,Single,Graduate,2.0,No,No,Yes,76138,39027.0,115165.0
50,Male,Business,Single,Post Graduate,2.0,No,Yes,Yes,114804,35663.0,150467.0
42,Male,Salaried,Married,Graduate,3.0,Yes,No,No,62432,0.0,62432.0
28,Male,Salaried,Single,Graduate,0.0,No,No,No,94009,0.0,94009.0
26,Female,Salaried,Married,Graduate,1.0,No,No,No,106018,0.0,106018.0
43,Male,Salaried,Married,Post Graduate,3.0,No,No,No,77099,0.0,77099.0
53,Male,Business,Single,Graduate,1.0,No,No,Yes,98070,39048.0,137118.0
46,Male,Salaried,Married,Graduate,3.0,Yes,No,No,64186,0.0,64186.0
46,Male,Salaried,Married,Post Graduate,2.0,No,No,Yes,52710,76679.0,129389.0
25,Male,Business,Single,Post Graduate,3.0,No,No,No,93165,0.0,93165.0
39,Male,Business,Married,Post Graduate,1.0,No,No,Yes,70541,79342.0,149883.0
55,Male,Business,Married,Graduate,3.0,No,No,Yes,55169,40949.0,96118.0
29,,,Married,Graduate,,No,No,Yes,69232,,
34,Female,Business,Single,Graduate,4.0,No,No,No,32314,0.0,32314.0
56,Female,Business,Single,Graduate,4.0,No,No,No,98408,0.0,98408.0
38,Female,Salaried,Single,Graduate,0.0,No,No,No,37804,0.0,37804.0
44,Female,Business,Married,Graduate,1.0,No,No,Yes,51923,77012.0,128935.0
51,Male,Salaried,Married,Post Graduate,0.0,Yes,No,No,104683,0.0,104683.0
27,Female,Salaried,Single,Graduate,0.0,No,Yes,No,99133,0.0,99133.0
37,Female,Salaried,Married,Post Graduate,1.0,No,No,Yes,49583,68003.0,117586.0
43,Male,Salaried,Single,Graduate,2.0,No,No,Yes,71179,94406.0,165585.0
46,Female,Salaried,Single,Post Graduate,4.0,No,No,Yes,41691,58818.0,100509.0
35,Male,Business,Married,Graduate,4.0,No,No,Yes,42955,46166.0,89121.0
28,Female,Salaried,Married,Graduate,3.0,No,Yes,Yes,69253,82393.0,151646.0
47,Female,Salaried,Married,Graduate,0.0,No,No,Yes,70474,49587.0,120061.0
58,Female,Salaried,Single,Graduate,3.0,No,No,Yes,47751,80036.0,127787.0
49,Female,Salaried,Married,Graduate,0.0,Yes,No,No,92120,0.0,92120.0
43,Female,Salaried,Single,Graduate,1.0,No,Yes,Yes,88035,42452.0,130487.0
27,Female,Salaried,Married,Graduate,3.0,No,No,Yes,45108,81469.0,126577.0
44,,,Married,Graduate,,No,No,Yes,38720,,
24,Female,Business,Married,Graduate,1.0,No,Yes,Yes,32247,26882.0,59129.0
40,,,Married,Graduate,,No,No,Yes,30984,,
29,Male,Salaried,Single,Graduate,2.0,No,No,No,68947,0.0,68947.0
41,Female,Salaried,Married,Graduate,4.0,No,Yes,Yes,36255,66677.0,102932.0
46,Female,Salaried,Married,Post Graduate,3.0,No,No,Yes,83397,38975.0,122372.0
49,Male,Business,Single,Graduate,1.0,No,No,No,69044,0.0,69044.0
43,Male,Business,Married,Post Graduate,2.0,No,Yes,Yes,79869,50210.0,130079.0
52,Female,Salaried,Married,Graduate,2.0,Yes,No,Yes,46964,55988.0,102952.0
24,Female,Business,Married,Post Graduate,4.0,No,No,No,30173,0.0,30173.0
44,Female,Business,Married,Graduate,1.0,No,No,No,45819,0.0,45819.0
33,Female,Business,Married,Graduate,2.0,No,No,No,78374,0.0,78374.0
53,Female,Salaried,Single,Graduate,0.0,Yes,Yes,Yes,49640,76452.0,126092.0
22,Female,Salaried,Single,Post Graduate,0.0,No,No,No,36017,0.0,36017.0
28,Male,Business,Single,Post Graduate,4.0,No,Yes,No,40523,0.0,40523.0
56,Female,Salaried,Married,Graduate,4.0,No,No,Yes,113676,52184.0,165860.0
43,Female,Salaried,Married,Graduate,3.0,No,No,Yes,52686,32143.0,84829.0
31,Female,Salaried,Married,Post Graduate,1.0,No,No,No,77003,0.0,77003.0
30,Male,Salaried,Married,Graduate,1.0,No,Yes,Yes,67845,77330.0,145175.0
33,Male,Salaried,Married,Graduate,3.0,No,No,No,31148,0.0,31148.0
32,Male,Salaried,Married,Graduate,0.0,No,No,Yes,60161,76358.0,136519.0
28,Male,Salaried,Married,Graduate,0.0,No,No,No,66888,0.0,66888.0
41,Female,Salaried,Married,Graduate,4.0,No,Yes,Yes,60618,56736.0,117354.0
57,Male,Salaried,Married,Graduate,0.0,No,Yes,No,61927,0.0,61927.0
41,Female,Salaried,Married,Graduate,0.0,No,No,No,68247,0.0,68247.0
39,Male,Salaried,Single,Post Graduate,2.0,No,No,No,61588,0.0,61588.0
29,Male,Business,Married,Post Graduate,4.0,No,No,Yes,113218,72815.0,186033.0
28,Male,Business,Single,Post Graduate,3.0,No,No,Yes,84197,82201.0,166398.0
25,Male,Salaried,Married,Post Graduate,1.0,No,No,No,41966,0.0,41966.0
54,Female,Salaried,Single,Post Graduate,4.0,No,No,Yes,36737,90527.0,127264.0
23,Male,Salaried,Married,Graduate,2.0,No,No,Yes,102682,50919.0,153601.0
26,Male,Business,Married,Graduate,0.0,Yes,No,No,69283,0.0,69283.0
26,Female,Business,Married,Graduate,2.0,No,No,No,63511,0.0,63511.0
25,Male,Salaried,Married,Graduate,2.0,No,No,No,71979,0.0,71979.0
36,Female,Salaried,Married,Post Graduate,2.0,No,No,No,75418,0.0,75418.0
25,Female,Salaried,Single,Post Graduate,0.0,No,No,Yes,87589,50025.0,137614.0
45,Femal,Salaried,Married,Graduate,2.0,No,No,Yes,87246,44442.0,131688.0
38,Male,Salaried,Married,Graduate,3.0,Yes,Yes,Yes,31048,94464.0,125512.0
39,Male,Salaried,Married,Post Graduate,3.0,No,No,No,31004,0.0,31004.0
50,Male,Salaried,Single,Graduate,3.0,No,No,Yes,101347,79154.0,180501.0
58,Female,Business,Married,Graduate,4.0,No,Yes,Yes,55747,83126.0,138873.0
26,Male,Salaried,Single,Post Graduate,3.0,Yes,No,Yes,31894,32606.0,64500.0
55,Femal,Business,Married,Graduate,2.0,No,No,Yes,97120,53824.0,150944.0
39,Male,Salaried,Married,Post Graduate,0.0,No,No,Yes,30223,44942.0,75165.0
55,Male,Salaried,Married,Post Graduate,1.0,No,Yes,Yes,89833,42602.0,132435.0
49,Male,Salaried,Married,Post Graduate,1.0,No,No,Yes,59914,91218.0,151132.0
53,Male,Business,Married,Post Graduate,4.0,No,No,Yes,48595,63377.0,111972.0
41,Male,Salaried,Single,Graduate,3.0,Yes,No,Yes,47420,47989.0,95409.0
22,Female,Salaried,Married,Post Graduate,1.0,No,No,No,111688,0.0,111688.0
24,Male,Salaried,Single,Graduate,4.0,No,No,No,35559,0.0,35559.0
35,Male,Business,Married,Post Graduate,3.0,Yes,No,Yes,85602,93645.0,179247.0
54,Male,Salaried,Married,Graduate,3.0,No,No,Yes,40730,72451.0,113181.0
25,Male,Salaried,Married,Graduate,4.0,No,No,No,73640,0.0,73640.0
40,Male,Salaried,Married,Graduate,1.0,No,Yes,Yes,92840,34143.0,126983.0
34,Female,Salaried,Married,Graduate,2.0,No,No,Yes,100919,74901.0,175820.0
34,Male,Salaried,Single,Graduate,0.0,No,No,No,79755,0.0,79755.0
32,Female,Salaried,Single,Graduate,1.0,No,No,Yes,31098,74775.0,105873.0
50,Female,Business,Single,Graduate,3.0,No,No,Yes,66029,39591.0,105620.0
29,Female,Salaried,Married,Graduate,4.0,No,No,Yes,42591,62804.0,105395.0
49,Male,Business,Married,Graduate,4.0,No,No,Yes,86225,49507.0,135732.0
34,Male,Business,Married,Graduate,0.0,No,No,No,114055,0.0,114055.0
26,Female,Salaried,Married,Graduate,3.0,Yes,No,Yes,51209,29010.0,80219.0
46,Female,Salaried,Married,Graduate,3.0,Yes,No,No,51016,0.0,51016.0
45,Male,Salaried,Married,Graduate,0.0,No,Yes,No,118748,0.0,118748.0
46,Female,Salaried,Married,Graduate,1.0,No,No,Yes,64054,58323.0,122377.0
38,Male,Business,Married,Graduate,3.0,No,Yes,Yes,30325,90115.0,120440.0
50,Male,Business,Married,Graduate,3.0,No,No,Yes,40184,89072.0,129256.0
34,Male,Salaried,Married,Graduate,2.0,Yes,No,No,112011,0.0,112011.0
26,Male,Business,Married,Graduate,3.0,No,No,No,65537,0.0,65537.0
22,Female,Business,Married,Post Graduate,0.0,No,Yes,Yes,33793,33846.0,67639.0
48,Male,Salaried,Married,Graduate,3.0,No,No,No,44583,0.0,44583.0
22,Male,Business,Married,Graduate,0.0,No,No,No,68450,0.0,68450.0
30,Female,Salaried,Married,Post Graduate,4.0,No,No,Yes,92878,26646.0,119524.0
32,,,Single,Graduate,,No,No,Yes,61804,,
24,Male,Business,Married,Graduate,1.0,No,No,Yes,45163,40219.0,85382.0
45,Female,Business,Single,Graduate,3.0,No,No,No,44047,0.0,44047.0
32,Male,Business,Married,Graduate,0.0,No,No,Yes,81687,75413.0,157100.0
46,Female,Salaried,Married,Post Graduate,0.0,No,No,Yes,54158,80722.0,134880.0
55,Female,Salaried,Married,Graduate,0.0,Yes,No,No,94374,0.0,94374.0
58,Female,Business,Married,Post Graduate,4.0,No,No,No,50226,0.0,50226.0
38,Male,Salaried,Married,Graduate,4.0,No,No,Yes,73887,58180.0,132067.0
24,Female,Salaried,Married,Graduate,2.0,No,No,Yes,66752,70309.0,137061.0
50,Male,Salaried,Single,Post Graduate,1.0,Yes,No,Yes,99326,32570.0,131896.0
51,Male,Business,Married,Graduate,2.0,No,No,Yes,85025,84116.0,169141.0
31,Female,Salaried,Single,Post Graduate,1.0,No,Yes,Yes,62338,88924.0,151262.0
35,Male,Salaried,Married,Graduate,0.0,No,Yes,No,43553,0.0,43553.0
53,Female,Business,Married,Graduate,3.0,No,No,No,38618,0.0,38618.0
44,Male,Business,Single,Graduate,4.0,No,No,Yes,88137,55907.0,144044.0
44,Male,Salaried,Married,Post Graduate,4.0,No,No,Yes,47458,66039.0,113497.0
55,Male,Salaried,Married,Graduate,0.0,No,No,Yes,42901,62875.0,105776.0
35,Female,Salaried,Single,Graduate,1.0,No,No,No,99647,0.0,99647.0
27,Male,Salaried,Married,Post Graduate,1.0,No,No,Yes,47186,76875.0,124061.0
52,Female,Salaried,Married,Graduate,4.0,No,Yes,No,110166,0.0,110166.0
42,Male,Salaried,Married,Graduate,1.0,Yes,No,No,61481,0.0,61481.0
39,Male,Business,Married,Graduate,1.0,Yes,No,No,40769,0.0,40769.0
44,Male,Business,Married,Graduate,4.0,Yes,No,Yes,118665,29377.0,148042.0
34,Male,Salaried,Married,Graduate,4.0,No,Yes,No,119056,0.0,119056.0
37,Femal,Salaried,Married,Graduate,0.0,No,No,Yes,35768,26611.0,62379.0
43,Male,Salaried,Single,Post Graduate,2.0,Yes,No,Yes,30334,84215.0,114549.0
55,Female,Business,Married,Post Graduate,1.0,No,No,No,66035,0.0,66035.0
40,Male,Salaried,Married,Graduate,0.0,Yes,Yes,No,42140,0.0,42140.0
35,Female,Business,Single,Post Graduate,2.0,No,No,No,76028,0.0,76028.0
40,Female,Business,Married,Post Graduate,1.0,No,No,Yes,33440,77095.0,110535.0
51,Female,Salaried,Married,Graduate,1.0,No,No,Yes,88831,72152.0,160983.0
47,Female,Salaried,Married,Graduate,4.0,No,No,Yes,109626,43426.0,153052.0
26,Male,Salaried,Single,Post Graduate,0.0,No,No,Yes,92071,52035.0,144106.0
38,Female,Salaried,Married,Graduate,2.0,No,No,Yes,48715,89866.0,138581.0
40,Female,Business,Married,Post Graduate,0.0,Yes,No,Yes,89153,82309.0,171462.0
23,Femal,Salaried,Married,Graduate,2.0,No,Yes,No,56121,0.0,56121.0
51,Male,Business,Married,Graduate,0.0,No,No,No,103069,0.0,103069.0
53,Female,Salaried,Single,Post Graduate,4.0,No,No,No,67979,0.0,67979.0
38,Female,Business,Single,Graduate,0.0,No,No,Yes,90133,30408.0,120541.0
30,Female,Salaried,Married,Post Graduate,2.0,No,No,No,86655,0.0,86655.0
28,Male,Business,Married,Graduate,2.0,No,No,No,77262,0.0,77262.0
50,Female,Business,Married,Graduate,4.0,No,No,No,46944,0.0,46944.0
50,Male,Business,Married,Graduate,0.0,No,No,Yes,41149,91685.0,132834.0
28,Male,Salaried,Married,Graduate,1.0,No,No,No,83539,0.0,83539.0
59,Female,Business,Single,Graduate,2.0,Yes,No,Yes,42852,47121.0,89973.0
30,Female,Business,Single,Graduate,2.0,No,No,No,44675,0.0,44675.0
23,Female,Business,Married,Graduate,3.0,No,No,Yes,82054,78569.0,160623.0
36,Male,Salaried,Married,Post Graduate,2.0,No,No,No,87726,0.0,87726.0
52,Male,Salaried,Married,Graduate,1.0,Yes,No,No,62681,0.0,62681.0
51,Male,Business,Single,Post Graduate,1.0,No,Yes,No,106848,0.0,106848.0
28,Female,Business,Married,Graduate,0.0,No,No,Yes,83760,76690.0,160450.0
31,Male,Business,Married,Graduate,1.0,Yes,No,No,53780,0.0,53780.0
24,Female,Salaried,Single,Graduate,4.0,No,Yes,No,67748,0.0,67748.0
38,Male,Salaried,Married,Graduate,3.0,No,No,Yes,52411,47218.0,99629.0
25,Male,Business,Married,Graduate,2.0,No,No,No,38116,0.0,38116.0
57,Male,Business,Married,Graduate,2.0,Yes,No,No,73955,0.0,73955.0
40,Female,Business,Married,Graduate,0.0,No,Yes,Yes,57046,25815.0,82861.0
33,Female,Business,Married,Post Graduate,4.0,No,No,Yes,97881,94614.0,192495.0
40,Male,Salaried,Married,Post Graduate,1.0,Yes,No,No,38836,0.0,38836.0
45,Female,Business,Married,Post Graduate,2.0,No,No,No,86370,0.0,86370.0
42,Male,Salaried,Married,Graduate,0.0,No,No,Yes,66452,67278.0,133730.0
34,Male,Business,Married,Post Graduate,0.0,No,No,Yes,101735,57179.0,158914.0
29,Female,Salaried,Married,Graduate,0.0,No,No,No,107969,0.0,107969.0
50,Male,Salaried,Single,Post Graduate,1.0,Yes,Yes,No,44091,0.0,44091.0
33,Female,Business,Married,Post Graduate,2.0,No,No,No,37313,0.0,37313.0
45,Male,Business,Married,Post Graduate,2.0,No,No,No,53610,0.0,53610.0
26,Female,Salaried,Married,Post Graduate,2.0,No,No,Yes,63424,78228.0,141652.0
50,Male,Salaried,Single,Post Graduate,2.0,Yes,No,Yes,89741,49538.0,139279.0
54,Male,Salaried,Married,Post Graduate,4.0,Yes,No,Yes,31163,65384.0,96547.0
53,Male,Salaried,Married,Graduate,0.0,No,No,Yes,78805,51732.0,130537.0
52,Female,Business,Married,Graduate,4.0,No,No,No,92723,0.0,92723.0
23,,,Married,Graduate,,No,No,Yes,64620,,
38,Male,Salaried,Married,Post Graduate,4.0,No,No,Yes,54879,58710.0,113589.0
50,Female,Business,Married,Graduate,0.0,Yes,No,No,35342,0.0,35342.0
52,Female,Salaried,Married,Graduate,4.0,No,No,Yes,72994,68287.0,141281.0
45,,,Married,Graduate,,No,No,Yes,93242,,
46,Male,Salaried,Single,Post Graduate,0.0,Yes,No,No,116698,0.0,116698.0
54,Female,Salaried,Married,Graduate,4.0,No,No,No,74870,0.0,74870.0
22,Male,Business,Married,Post Graduate,0.0,Yes,Yes,No,64670,0.0,64670.0
54,Male,Salaried,Single,Post Graduate,3.0,Yes,No,No,81767,0.0,81767.0
54,Female,Salaried,Married,Post Graduate,0.0,Yes,No,No,44394,0.0,44394.0
41,Male,Salaried,Married,Post Graduate,0.0,No,Yes,Yes,101630,57460.0,159090.0
43,Male,Business,Married,Graduate,0.0,No,No,Yes,117829,32182.0,150011.0
30,Male,Business,Single,Post Graduate,3.0,No,No,No,81131,0.0,81131.0
48,Male,Business,Married,Graduate,2.0,No,No,Yes,105834,93557.0,199391.0
44,Male,Business,Married,Graduate,1.0,No,No,No,35650,0.0,35650.0
31,Femal,Business,Married,Post Graduate,0.0,No,No,Yes,103012,79872.0,182884.0
33,Male,Business,Married,Graduate,3.0,No,Yes,Yes,64576,67954.0,132530.0
43,Male,Business,Married,Graduate,3.0,No,No,No,111674,0.0,111674.0
46,Female,Salaried,Single,Graduate,2.0,No,Yes,No,90748,0.0,90748.0
34,Male,Business,Married,Post Graduate,1.0,No,Yes,Yes,42674,60147.0,102821.0
38,Female,Salaried,Single,Post Graduate,2.0,Yes,No,Yes,106644,62867.0,169511.0
47,Female,Business,Married,Graduate,2.0,No,No,No,73543,0.0,73543.0
23,Female,Salaried,Single,Post Graduate,0.0,No,No,Yes,83126,44038.0,127164.0
33,Male,Business,Married,Post Graduate,3.0,No,No,No,49604,0.0,49604.0
49,Female,Salaried,Married,Graduate,4.0,No,No,No,85067,0.0,85067.0
24,Female,Salaried,Married,Graduate,1.0,Yes,No,Yes,116107,74079.0,190186.0
23,Male,Business,Married,Graduate,4.0,No,No,No,84631,0.0,84631.0
37,Female,Business,Married,Graduate,2.0,No,No,Yes,57282,91219.0,148501.0
28,Female,Salaried,Married,Graduate,3.0,Yes,No,Yes,50257,54300.0,104557.0
42,Male,Business,Married,Graduate,1.0,No,Yes,Yes,45776,34930.0,80706.0
49,Female,Business,Married,Graduate,1.0,No,No,Yes,38889,40633.0,79522.0
52,Female,Salaried,Single,Graduate,0.0,Yes,No,Yes,43313,67600.0,110913.0
48,Male,Salaried,Single,Post Graduate,1.0,No,No,No,97277,0.0,97277.0
49,Male,Salaried,Single,Graduate,3.0,No,No,No,30283,0.0,30283.0
37,Female,Business,Married,Graduate,2.0,Yes,No,No,52732,0.0,52732.0
47,Female,Business,Married,Post Graduate,1.0,No,Yes,Yes,70021,86516.0,156537.0
58,Male,Business,Single,Graduate,4.0,Yes,No,No,40321,0.0,40321.0
39,Male,Salaried,Single,Graduate,2.0,No,Yes,No,47830,0.0,47830.0
43,Male,Salaried,Married,Post Graduate,2.0,Yes,No,No,47657,0.0,47657.0
57,Female,Business,Married,Graduate,4.0,Yes,No,Yes,62783,82527.0,145310.0
39,,,Married,Post Graduate,,No,No,No,116493,,
28,Male,Salaried,Single,Post Graduate,3.0,No,No,No,73300,0.0,73300.0
51,Male,Salaried,Married,Post Graduate,3.0,No,No,Yes,49800,45791.0,95591.0
49,Male,Salaried,Married,Graduate,3.0,No,Yes,No,106861,0.0,106861.0
55,Female,Business,Married,Graduate,1.0,No,No,Yes,58773,50017.0,108790.0
46,Male,Business,Married,Post Graduate,4.0,No,Yes,Yes,113985,56010.0,169995.0
38,Female,Salaried,Married,Post Graduate,2.0,No,No,Yes,46181,49664.0,95845.0
28,Female,Salaried,Married,Graduate,3.0,No,No,No,96293,0.0,96293.0
52,Male,Business,Married,Graduate,1.0,No,No,Yes,54290,70638.0,124928.0
40,Female,Salaried,Single,Graduate,3.0,No,No,No,39032,0.0,39032.0
36,Male,Salaried,Married,Graduate,1.0,No,No,Yes,103935,60295.0,164230.0
54,Female,Business,Married,Graduate,1.0,No,No,No,104339,0.0,104339.0
36,Male,Salaried,Married,Graduate,4.0,No,No,No,103448,0.0,103448.0
52,Male,Business,Single,Post Graduate,1.0,No,No,Yes,34640,46988.0,81628.0
38,Male,Salaried,Single,Graduate,1.0,No,No,No,114763,0.0,114763.0
22,Male,Business,Single,Graduate,0.0,Yes,No,Yes,59329,65362.0,124691.0
52,Male,Business,Married,Graduate,1.0,No,No,Yes,92855,60219.0,153074.0
46,Female,Salaried,Married,Post Graduate,0.0,No,No,Yes,63465,26527.0,89992.0
36,Male,Business,Single,Graduate,0.0,No,Yes,No,42119,0.0,42119.0
58,Female,Business,Married,Post Graduate,4.0,No,No,No,50226,0.0,50226.0
33,Male,Business,Married,Graduate,1.0,No,No,Yes,103178,45563.0,148741.0
57,Male,Salaried,Married,Graduate,3.0,No,No,Yes,85932,45536.0,131468.0
28,Male,Salaried,Married,Graduate,0.0,No,No,No,32664,0.0,32664.0
39,Female,Salaried,Married,Post Graduate,1.0,Yes,Yes,Yes,103720,84150.0,187870.0
23,Female,Business,Married,Graduate,3.0,Yes,No,Yes,30100,54069.0,84169.0
48,Female,Business,Married,Graduate,3.0,Yes,No,No,54759,0.0,54759.0
54,Female,Salaried,Married,Graduate,3.0,No,No,No,90997,0.0,90997.0
59,Female,Salaried,Single,Graduate,3.0,Yes,Yes,Yes,68076,78570.0,146646.0
57,Male,Salaried,Married,Post Graduate,0.0,No,No,Yes,94992,30483.0,125475.0
22,Female,Business,Married,Graduate,0.0,No,No,No,117637,0.0,117637.0
57,Male,Business,Single,Graduate,2.0,No,Yes,Yes,72028,79827.0,151855.0
28,Female,Salaried,Married,Graduate,3.0,Yes,No,Yes,78480,39276.0,117756.0
26,Male,Salaried,Married,Graduate,3.0,No,No,Yes,106303,34366.0,140669.0
47,Male,Business,Single,Graduate,0.0,No,No,Yes,70452,80690.0,151142.0
45,Female,Business,Married,Graduate,3.0,No,Yes,No,73933,0.0,73933.0
29,Female,Salaried,Married,Graduate,2.0,No,No,No,31838,0.0,31838.0
46,Male,Business,Single,Graduate,2.0,No,No,Yes,49251,70308.0,119559.0
39,Female,Business,Married,Graduate,0.0,Yes,No,Yes,35769,87490.0,123259.0
35,Female,Salaried,Married,Graduate,4.0,No,No,No,72912,0.0,72912.0
47,Female,Salaried,Married,Post Graduate,2.0,No,No,No,84077,0.0,84077.0
33,Male,Business,Single,Post Graduate,0.0,Yes,Yes,Yes,37638,83195.0,120833.0
52,Female,Business,Single,Post Graduate,4.0,No,No,Yes,101047,86468.0,187515.0
51,Male,Business,Single,Graduate,4.0,No,No,No,75306,0.0,75306.0
49,Male,Salaried,Single,Graduate,3.0,No,No,No,117541,0.0,117541.0
23,,,Single,Graduate,,No,Yes,Yes,47678,,
41,Female,Salaried,Married,Graduate,4.0,No,No,Yes,36489,59707.0,96196.0
25,Female,Business,Married,Graduate,3.0,No,No,Yes,98028,38088.0,136116.0
24,Male,Business,Single,Post Graduate,1.0,No,Yes,Yes,88785,39763.0,128548.0
48,Male,Salaried,Married,Post Graduate,0.0,No,No,No,89343,0.0,89343.0
41,Female,Salaried,Married,Post Graduate,2.0,Yes,No,Yes,63916,80081.0,143997.0
29,Male,Business,Married,Graduate,0.0,No,No,No,48293,0.0,48293.0
44,Female,Salaried,Married,Post Graduate,3.0,No,No,No,61434,0.0,61434.0
54,Male,Salaried,Married,Graduate,2.0,Yes,No,No,107258,0.0,107258.0
44,Female,Salaried,Single,Post Graduate,2.0,No,No,Yes,115962,40959.0,156921.0
44,Female,Salaried,Married,Post Graduate,2.0,No,No,Yes,49785,26748.0,76533.0
56,Male,Business,Married,Post Graduate,2.0,Yes,No,No,118577,0.0,118577.0
29,Male,Business,Married,Post Graduate,2.0,No,No,Yes,113808,33930.0,147738.0
53,Female,Business,Married,Graduate,4.0,No,No,Yes,110743,68410.0,179153.0
24,Female,Salaried,Married,Graduate,4.0,Yes,No,Yes,58820,39939.0,98759.0
59,Female,Salaried,Single,Graduate,4.0,Yes,No,No,103593,0.0,103593.0
25,Female,Business,Single,Graduate,2.0,No,No,No,68531,0.0,68531.0
